step,who,wealth,payoffs,choices,strategy,tau
0,64,49.90660878857812,0,0,1,2
1,64,49.90660878857812,0,0,1,2
2,64,49.90660878857812,0,0,1,2
3,64,49.90660878857812,0,0,1,2
4,64,49.90660878857812,0,0,1,2
5,64,49.90660878857812,0,0,1,2
6,64,49.90660878857812,0,0,1,2
7,64,49.90660878857812,1.5384615384615385,0,1,2
8,64,49.90660878857812,1.5384615384615385,0,1,2
9,64,49.90660878857812,0,0,1,2
10,64,49.90660878857812,0,0,1,2
11,64,49.90660878857812,0,0,1,2
12,64,49.90660878857812,1.5384615384615385,0,1,2
13,64,49.90660878857812,0,0,1,2
14,64,49.90660878857812,1.5686274509803921,0,1,2
15,64,49.90660878857812,0,0,1,2
16,64,49.90660878857812,0,0,1,2
17,64,49.90660878857812,1.5686274509803921,0,1,2
18,64,49.90660878857812,0,0,1,2
19,64,49.90660878857812,0,0,1,2
20,64,49.90660878857812,1.6,0,1,2
21,64,49.90660878857812,0,0,1,2
22,64,49.90660878857812,0,0,1,2
23,64,49.90660878857812,0,0,1,2
24,64,49.90660878857812,0,0,1,2
25,64,49.90660878857812,1.5686274509803921,0,1,2
26,64,49.90660878857812,1.5686274509803921,0,1,2
27,64,49.90660878857812,1.5686274509803921,0,1,2
28,64,49.90660878857812,1.5384615384615385,0,1,2
29,64,49.90660878857812,0,0,1,2
30,64,49.90660878857812,1.5686274509803921,0,1,2
31,64,49.90660878857812,0,0,1,2
32,64,49.90660878857812,0,0,1,2
33,64,49.90660878857812,0,0,1,2
34,64,49.90660878857812,0,0,1,2
35,64,49.90660878857812,0,0,1,2
36,64,49.90660878857812,0,0,1,2
37,64,49.90660878857812,1.5384615384615385,0,1,2
38,64,49.90660878857812,1.5686274509803921,0,1,2
39,64,49.90660878857812,0,0,1,2
40,64,49.90660878857812,0,0,1,2
41,64,49.90660878857812,0,0,1,2
42,64,49.90660878857812,1.509433962264151,0,1,2
43,64,49.90660878857812,0,0,1,2
44,64,49.90660878857812,0,0,1,2
45,64,49.90660878857812,0,0,1,2
46,64,49.90660878857812,0,0,1,2
47,64,49.90660878857812,1.5686274509803921,0,1,2
48,64,49.90660878857812,1.5686274509803921,0,1,2
49,64,49.90660878857812,0,0,1,2
50,64,49.90660878857812,1.5686274509803921,0,1,2
51,64,49.90660878857812,0,0,1,2
52,64,49.90660878857812,0,0,1,2
53,64,49.90660878857812,1.5686274509803921,0,1,2
54,64,49.90660878857812,1.5686274509803921,0,1,2
55,64,49.90660878857812,0,0,1,2
56,64,49.90660878857812,0,0,1,2
57,64,49.90660878857812,0,0,1,2
58,64,49.90660878857812,1.5384615384615385,0,1,2
59,64,49.90660878857812,1.5384615384615385,0,1,2
60,64,49.90660878857812,0,0,1,2
61,64,49.90660878857812,0,0,1,2
62,64,49.90660878857812,0,0,1,2
63,64,49.90660878857812,1.5686274509803921,0,1,2
64,64,49.90660878857812,0,0,1,2
65,64,49.90660878857812,1.5686274509803921,0,1,2
66,64,49.90660878857812,0,0,1,2
67,64,49.90660878857812,0,0,1,2
68,64,49.90660878857812,1.509433962264151,0,1,2
69,64,49.90660878857812,0,0,1,2
70,64,49.90660878857812,0,0,1,2
71,64,49.90660878857812,1.509433962264151,0,1,2
72,64,49.90660878857812,0,0,1,2
73,64,49.90660878857812,0,0,1,2
74,64,49.90660878857812,0,0,1,2
75,64,49.90660878857812,0,0,1,2
76,64,49.90660878857812,1.5384615384615385,0,1,2
77,64,49.90660878857812,0,0,1,2
78,64,49.90660878857812,0,0,1,2
79,64,49.90660878857812,0,0,1,2
80,64,49.90660878857812,0,0,1,2
81,64,49.90660878857812,0,0,1,2
82,64,49.90660878857812,0,0,1,2
83,64,49.90660878857812,0,0,1,2
84,64,49.90660878857812,0,0,1,2
85,64,49.90660878857812,1.5384615384615385,0,1,2
86,64,49.90660878857812,1.5384615384615385,0,1,2
87,64,49.90660878857812,0,0,1,2
88,64,49.90660878857812,0,0,1,2
89,64,49.90660878857812,0,0,1,2
90,64,49.90660878857812,0,0,1,2
91,64,49.90660878857812,0,0,1,2
92,64,49.90660878857812,0,0,1,2
93,64,49.90660878857812,0,0,1,2
94,64,49.90660878857812,0,0,1,2
95,64,49.90660878857812,0,0,1,2
96,64,49.90660878857812,1.2121212121212122,0,1,2
97,64,49.90660878857812,1.1940298507462686,0,1,2
98,64,49.90660878857812,1.1111111111111112,0,1,2
99,64,49.90660878857812,0.9523809523809523,0,1,2
100,64,49.90660878857812,0.975609756097561,0,1,2
101,64,49.90660878857812,0.9876543209876543,0,1,2
0,58,93.82577784560561,0,2,1,2
1,58,93.82577784560561,2.5806451612903225,2,1,2
2,58,93.82577784560561,0,2,1,2
3,58,93.82577784560561,2.5806451612903225,2,1,2
4,58,93.82577784560561,0,2,1,2
5,58,93.82577784560561,2.5806451612903225,2,1,2
6,58,93.82577784560561,2.5806451612903225,2,1,2
7,58,93.82577784560561,0,2,1,2
8,58,93.82577784560561,2.5806451612903225,2,1,2
9,58,93.82577784560561,0,2,1,2
10,58,93.82577784560561,0,2,1,2
11,58,93.82577784560561,0,2,1,2
12,58,93.82577784560561,0,2,1,2
13,58,93.82577784560561,0,2,1,2
14,58,93.82577784560561,0,2,1,2
15,58,93.82577784560561,0,2,1,2
16,58,93.82577784560561,2.5,2,1,2
17,58,93.82577784560561,0,2,1,2
18,58,93.82577784560561,0,2,1,2
19,58,93.82577784560561,0,2,1,2
20,58,93.82577784560561,2.5,2,1,2
21,58,93.82577784560561,2.5,2,1,2
22,58,93.82577784560561,0,2,1,2
23,58,93.82577784560561,0,2,1,2
24,58,93.82577784560561,0,2,1,2
25,58,93.82577784560561,2.5806451612903225,2,1,2
26,58,93.82577784560561,0,2,1,2
27,58,93.82577784560561,2.5806451612903225,2,1,2
28,58,93.82577784560561,2.5806451612903225,2,1,2
29,58,93.82577784560561,0,2,1,2
30,58,93.82577784560561,0,2,1,2
31,58,93.82577784560561,0,2,1,2
32,58,93.82577784560561,0,2,1,2
33,58,93.82577784560561,0,2,1,2
34,58,93.82577784560561,0,2,1,2
35,58,93.82577784560561,0,2,1,2
36,58,93.82577784560561,0,2,1,2
37,58,93.82577784560561,0,2,1,2
38,58,93.82577784560561,2.5806451612903225,2,1,2
39,58,93.82577784560561,0,2,1,2
40,58,93.82577784560561,2.5806451612903225,2,1,2
41,58,93.82577784560561,0,2,1,2
42,58,93.82577784560561,2.5806451612903225,2,1,2
43,58,93.82577784560561,0,2,1,2
44,58,93.82577784560561,0,2,1,2
45,58,93.82577784560561,0,2,1,2
46,58,93.82577784560561,2.5806451612903225,2,1,2
47,58,93.82577784560561,0,2,1,2
48,58,93.82577784560561,2.5806451612903225,2,1,2
49,58,93.82577784560561,2.5806451612903225,2,1,2
50,58,93.82577784560561,0,2,1,2
51,58,93.82577784560561,0,2,1,2
52,58,93.82577784560561,0,2,1,2
53,58,93.82577784560561,2.5806451612903225,2,1,2
54,58,93.82577784560561,0,2,1,2
55,58,93.82577784560561,0,2,1,2
56,58,93.82577784560561,0,2,1,2
57,58,93.82577784560561,2.6666666666666665,2,1,2
58,58,93.82577784560561,2.6666666666666665,2,1,2
59,58,93.82577784560561,2.6666666666666665,2,1,2
60,58,93.82577784560561,0,2,1,2
61,58,93.82577784560561,0,2,1,2
62,58,93.82577784560561,0,2,1,2
63,58,93.82577784560561,2.5806451612903225,2,1,2
64,58,93.82577784560561,0,2,1,2
65,58,93.82577784560561,0,2,1,2
66,58,93.82577784560561,2.5806451612903225,2,1,2
67,58,93.82577784560561,0,2,1,2
68,58,93.82577784560561,2.6666666666666665,2,1,2
69,58,93.82577784560561,0,2,1,2
70,58,93.82577784560561,0,2,1,2
71,58,93.82577784560561,0,2,1,2
72,58,93.82577784560561,0,2,1,2
73,58,93.82577784560561,2.6666666666666665,2,1,2
74,58,93.82577784560561,2.6666666666666665,2,1,2
75,58,93.82577784560561,2.6666666666666665,2,1,2
76,58,93.82577784560561,0,2,1,2
77,58,93.82577784560561,2.7586206896551726,2,1,2
78,58,93.82577784560561,2.6666666666666665,2,1,2
79,58,93.82577784560561,0,2,1,2
80,58,93.82577784560561,0,2,1,2
81,58,93.82577784560561,2.5806451612903225,2,1,2
82,58,93.82577784560561,2.5806451612903225,2,1,2
83,58,93.82577784560561,0,2,1,2
84,58,93.82577784560561,0,2,1,2
85,58,93.82577784560561,0,2,1,2
86,58,93.82577784560561,2.5806451612903225,2,1,2
87,58,93.82577784560561,2.7586206896551726,2,1,2
88,58,93.82577784560561,0,2,1,2
89,58,93.82577784560561,2.7586206896551726,2,1,2
90,58,93.82577784560561,0,2,1,2
91,58,93.82577784560561,0,2,1,2
92,58,93.82577784560561,0,2,1,2
93,58,93.82577784560561,0,2,1,2
94,58,93.82577784560561,0,2,1,2
95,58,93.82577784560561,0,2,1,2
96,58,93.82577784560561,0,2,1,2
97,58,93.82577784560561,3.076923076923077,2,1,2
98,58,93.82577784560561,1.1111111111111112,0,1,2
99,58,93.82577784560561,0.9523809523809523,0,1,2
100,58,93.82577784560561,0.975609756097561,0,1,2
